Path_ID,Path_Point_ID,Loct,Academic_Day,Building_ID,Building_Name,Lat,Lon,Distance_To_Next,Minutes_To_Next,Max_Temp_C,Mean_Temp_C,Total_Precip_mm,Snow_cm,Azimuth_Path,Azimuth_Segment,Speed
12579,3,1:16:00,BETWEEN_TERMS,Outdoors,Outdoors,51.07784,-114.1264,15.06154342,1.033333333,-15.8,-19.9,0,4,333.6185076,152.3655133,14.57568718
12579,4,1:17:00,BETWEEN_TERMS,PF,Professional Faculties,51.07772,-114.1263,15.99380928,1.016666667,-15.8,-19.9,0,4,333.6185076,240.8783112,15.73161569
219,0,1:18:00,WINTERTERM_1,Outdoors,Outdoors,51.07519,-114.1382,27.94550855,4.75,-3.9,-12.4,0,7,0,90,5.883264958
12579,5,1:18:00,BETWEEN_TERMS,PF,Professional Faculties,51.07765,-114.1265,23.31044734,1,-15.8,-19.9,0,4,333.6185076,197.4392755,23.31044734
476,0,1:19:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1309,48.95556947,4.766666667,28.2,19.7,0,0,272.6036642,272.6036642,10.27039919
12579,6,1:19:00,BETWEEN_TERMS,PF,Professional Faculties,51.07745,-114.1266,28.17180416,1.466666667,-15.8,-19.9,0,4,333.6185076,29.7329581,19.20804829
6067,0,1:21:00,FALL_TERM_1,Outdoors,Outdoors,51.07958,-114.1347,21.75772193,6.433333333,3.1,-0.9,0.2,2,219.9514,219.9514,3.382029316
12579,7,1:21:00,BETWEEN_TERMS,PF,Professional Faculties,51.07767,-114.1264,0,0,-15.8,-19.9,0,4,333.6185076,0,0
219,1,1:22:00,WINTERTERM_1,YA,Yamnuska Hall,51.07519,-114.1378,34.94958272,4.766666667,-3.9,-12.4,0,7,0,268.1767807,7.332080291
476,1,1:23:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07483,-114.1316,48.95556947,9.5,28.2,19.7,0,0,272.6036642,92.60366422,5.153217839
9240,6,1:24:00,READINGWEEK,YA,Yamnuska Hall,51.07523,-114.1377,0,0,12.7,4.5,0.6,0,68.30242889,0,0
219,2,1:27:00,WINTERTERM_1,Outdoors,Outdoors,51.07518,-114.1383,34.94958272,4.75,-3.9,-12.4,0,7,0,88.17678072,7.357806889
6067,1,1:27:00,FALL_TERM_1,Outdoors,Outdoors,51.07943,-114.1349,21.75772193,6.2,3.1,-0.9,0.2,2,219.9514,39.95139996,3.509309989
219,3,1:32:00,WINTERTERM_1,YA,Yamnuska Hall,51.07519,-114.1378,27.96761896,4.75,-3.9,-12.4,0,7,0,272.2785921,5.887919782
476,2,1:33:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1309,48.95556947,4.75,28.2,19.7,0,0,272.6036642,272.6036642,10.30643568
6067,2,1:34:00,FALL_TERM_1,Outdoors,Outdoors,51.07958,-114.1347,41.01421888,6,3.1,-0.9,0.2,2,219.9514,222.9452207,6.835703146
9326,0,1:35:00,UNICLOSED,MH,MacEwan Hall,51.07858,-114.1305,23.50613923,2.05,11.3,5.5,0.4,0,112.676329,143.5310165,11.46640938
219,4,1:37:00,WINTERTERM_1,Outdoors,Outdoors,51.0752,-114.1382,0,0,-3.9,-12.4,0,7,0,0,0
9326,1,1:37:00,UNICLOSED,Outdoors,Outdoors,51.07841,-114.1303,42.8489305,2.016666667,11.3,5.5,0.4,0,112.676329,258.0180435,21.24740355
476,3,1:38:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07483,-114.1316,48.95556947,4.75,28.2,19.7,0,0,272.6036642,92.60366422,10.30643568
9326,2,1:39:00,UNICLOSED,MH,MacEwan Hall,51.07833,-114.1309,97.95005132,4.733333333,11.3,5.5,0.4,0,112.676329,112.0010036,20.69367281
6067,3,1:40:00,FALL_TERM_1,AU,Aurora Hall,51.07931,-114.1351,41.01421888,6.016666667,3.1,-0.9,0.2,2,219.9514,42.94522066,6.81676768
220,0,1:41:00,WINTERTERM_1,Outdoors,Outdoors,51.07519,-114.1382,27.94550855,4.75,-3.9,-12.4,0,7,0,90,5.883264958
476,4,1:42:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1309,48.95556947,4.75,28.2,19.7,0,0,272.6036642,272.6036642,10.30643568
9326,3,1:44:00,UNICLOSED,MB,MacKimmie Block,51.078,-114.1296,41.73101269,1.116666667,11.3,5.5,0.4,0,112.676329,350.3631025,37.37105614
9326,4,1:45:00,UNICLOSED,Outdoors,Outdoors,51.07837,-114.1297,0,0,11.3,5.5,0.4,0,112.676329,0,0
220,1,1:46:00,WINTERTERM_1,YA,Yamnuska Hall,51.07519,-114.1378,27.94550855,4.75,-3.9,-12.4,0,7,0,270,5.883264958
6067,4,1:46:00,FALL_TERM_1,Outdoors,Outdoors,51.07958,-114.1347,21.75772193,6,3.1,-0.9,0.2,2,219.9514,219.9514,3.626286989
476,5,1:47:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07483,-114.1316,0,0,28.2,19.7,0,0,272.6036642,0,0
9241,0,1:49:00,READINGWEEK,CD,Cascade Hall,51.07608,-114.1372,23.50658796,1.133333333,12.7,4.5,0.6,0,0,143.5295367,20.74110702
9241,1,1:50:00,READINGWEEK,CD,Cascade Hall,51.07591,-114.137,23.31051703,2.4,12.7,4.5,0.6,0,0,342.5601793,9.712715428
220,2,1:51:00,WINTERTERM_1,Outdoors,Outdoors,51.07519,-114.1382,27.94550855,4.75,-3.9,-12.4,0,7,0,90,5.883264958
477,0,1:52:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07482,-114.1316,48.9176758,4.766666667,28.2,19.7,0,0,0,91.30250439,10.26244947
9241,2,1:52:00,READINGWEEK,Outdoors,Outdoors,51.07611,-114.1371,15.06166458,2.616666667,12.7,4.5,0.6,0,0,207.635367,5.756050157
6067,5,1:52:00,FALL_TERM_1,Outdoors,Outdoors,51.07943,-114.1349,32.21241162,6,3.1,-0.9,0.2,2,219.9514,220.58654,5.36873527
9241,3,1:55:00,READINGWEEK,CD,Cascade Hall,51.07599,-114.1372,18.90313753,2.2,12.7,4.5,0.6,0,0,0,8.592335241
9242,0,1:55:00,READINGWEEK,GL,Glacier Hall,51.07573,-114.1362,33.93319274,1.433333333,12.7,4.5,0.6,0,141.8550479,141.8550479,23.67432052
220,3,1:56:00,WINTERTERM_1,YA,Yamnuska Hall,51.07519,-114.1378,27.94550855,9.5,-3.9,-12.4,0,7,0,270,2.941632479
9242,1,1:56:00,READINGWEEK,Outdoors,Outdoors,51.07549,-114.1359,33.93319274,1.016666667,12.7,4.5,0.6,0,141.8550479,321.8550479,33.37691089
477,1,1:57:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1309,49.22002932,4.75,28.2,19.7,0,0,0,276.4858013,10.36211144
9241,4,1:57:00,READINGWEEK,Outdoors,Outdoors,51.07616,-114.1372,0,0,12.7,4.5,0.6,0,0,0,0
9242,2,1:57:00,READINGWEEK,GL,Glacier Hall,51.07573,-114.1362,33.93319274,1.016666667,12.7,4.5,0.6,0,141.8550479,141.8550479,33.37691089
9242,3,1:58:00,READINGWEEK,Outdoors,Outdoors,51.07549,-114.1359,29.75952524,1.016666667,12.7,4.5,0.6,0,141.8550479,315.2288274,29.27166417
6067,6,1:58:00,FALL_TERM_1,AU,Aurora Hall,51.07921,-114.1352,32.21241162,6.666666667,3.1,-0.9,0.2,2,219.9514,40.58654001,4.831861743
9242,4,1:59:00,READINGWEEK,GL,Glacier Hall,51.07568,-114.1362,29.75952524,1.35,12.7,4.5,0.6,0,141.8550479,135.2288274,22.04409277
477,2,2:01:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07486,-114.1316,49.22002932,4.75,28.2,19.7,0,0,0,96.48580131,10.36211144
9242,5,2:01:00,READINGWEEK,Outdoors,Outdoors,51.07549,-114.1359,0,0,12.7,4.5,0.6,0,141.8550479,0,0
6067,7,2:04:00,FALL_TERM_1,Outdoors,Outdoors,51.07943,-114.1349,0,0,3.1,-0.9,0.2,2,219.9514,0,0
220,4,2:05:00,WINTERTERM_1,Outdoors,Outdoors,51.07519,-114.1382,27.94550855,4.75,-3.9,-12.4,0,7,0,90,5.883264958
477,3,2:06:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1309,49.01866401,9.5,28.2,19.7,0,0,0,273.9021429,5.159859369
446,0,2:08:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07486,-114.1316,49.22002932,4.75,24.9,17.8,0,0,0,96.48580131,10.36211144
220,5,2:10:00,WINTERTERM_1,YA,Yamnuska Hall,51.07519,-114.1378,27.967625,4.766666667,-3.9,-12.4,0,7,0,267.7214084,5.867333915
6068,0,2:10:00,FALL_TERM_1,CR,Crowsnest Hall,51.07941,-114.1351,15.99334499,6,3.1,-0.9,0.2,2,60.87738453,60.87738453,2.665557498
446,1,2:12:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1309,49.22002932,4.75,24.9,17.8,0,0,0,276.4858013,10.36211144
220,6,2:15:00,WINTERTERM_1,Outdoors,Outdoors,51.07518,-114.1382,27.967625,4.75,-3.9,-12.4,0,7,0,87.72140835,5.887921052
477,4,2:16:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07484,-114.1316,49.01866401,4.75,28.2,19.7,0,0,0,93.90214294,10.31971874
6068,1,2:16:00,FALL_TERM_1,Outdoors,Outdoors,51.07948,-114.1349,15.03702861,6.016666667,3.1,-0.9,0.2,2,60.87738453,68.30059971,2.499229132
446,2,2:17:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07486,-114.1316,49.22002932,4.75,24.9,17.8,0,0,0,96.48580131,10.36211144
1512,0,2:18:00,BETWEEN_TERMS,Outdoors,Outdoors,51.07589,-114.1379,29.00882221,9.766666667,14.3,5.6,0,0,272.2786266,285.5643168,2.970186575
220,7,2:19:00,WINTERTERM_1,YA,Yamnuska Hall,51.07519,-114.1378,27.94550855,4.75,-3.9,-12.4,0,7,0,270,5.883264958
477,5,2:20:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1309,49.10686227,4.75,28.2,19.7,0,0,0,275.1966205,10.33828679
446,3,2:22:00,SUMMER_TERM_2,Outdoors,Outdoors,51.07481,-114.1309,48.9176758,9.516666667,24.9,17.8,0,0,0,271.3025044,5.140211117
