,AA,AB,AU,BI,CC,CCIT,CD,CDC,CH,CHCP,CSB,CR,DC,ED,EEEL,ENG,ES,GL,HDL,HMRB,HRIC/TWR,HSC,ICT,IH,KA,KNA,KNB,LS,MEB,MFH,MH,MLB,MLT,MS,MSC,OL,OO,PF,PP,RC,RT,RU,SA,SB,SH,SS,ST,TFDL,TI,URC,WRC,YA,UC,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/17,"4,172.23","5,311.12","2,066.67","20,455.57",286.11,"7,911.12","2,891.67","2,533.34","5,366.67",0.00,0.00,"3,144.45","5,075.00","11,150.01","12,225.01","16,313.90","12,763.90","1,413.89",0.00,"20,733.35","36,863.92","46,961.15","7,666.67","2,733.34","1,505.56","7,702.78","13,613.90",0.00,"3,255.56","8,350.01","8,761.12","5,597.23","7,547.23","13,697.23","9,530.56","1,147.22","20,183.35","10,080.56","2,455.56",777.78,"1,055.56","1,705.56","8,536.12","10,250.01","4,022.23","7,060.34","3,302.78","12,375.01","1,152.78",0.00,0.00,"5,861.12","397,566.21"," 	289,752.23 ", 	0.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/17,"4,161.11","5,305.56","2,127.78","20,155.57",280.56,"7,777.78","2,944.45","2,530.56","5,341.67",0.00,0.00,"3,152.78","5,111.12","11,280.56","11,786.12","17,994.46","12,955.57","1,427.78",0.00,"20,586.13","36,922.25","46,238.93","7,608.34","2,741.67","1,477.78","7,555.56","13,483.34",0.00,"3,313.89","7,691.67","9,072.23","5,688.89","7,461.12","13,580.57","9,497.23","1,161.11","19,675.02","9,286.12","2,472.22",855.56,944.45,"1,691.67","8,286.12","10,444.45","3,944.45","7,321.22","3,986.11","12,000.01","1,094.45",0.00,0.00,"5,813.89","396,229.86"," 	289,168.66 ", 	0.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/17,"3,169.45","5,247.23","2,138.89","18,741.68",166.67,"7,452.78","2,911.11","2,038.89","4,363.89",0.00,0.00,"3,230.56","4,544.45","9,263.90","10,186.12","15,630.57","12,438.90","1,427.78",0.00,"19,163.90","34,166.69","42,338.92","6,652.78","2,666.67","1,469.45","7,108.34","11,536.12",0.00,"3,038.89","6,247.23","7,538.89","5,352.78","6,955.56","13,027.79","7,719.45","1,158.33","21,377.79","7,547.23","1,797.22",700.00,902.78,"1,661.11","7,836.12","9,727.79","3,105.56","6,245.86","3,561.11","10,927.79",836.11,0.00,0.00,"5,788.89","361,110.03"," 	262,401.62 ", 	0.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/17,"3,125.00","5,300.00","2,166.67","18,463.90",175.00,"7,377.78","2,980.56","1,908.33","4,180.56",0.00,0.00,"3,280.56","4,497.23","9,083.34","10,347.23","16,361.12","12,750.01","1,422.22",0.00,"19,425.02","35,325.03","42,722.26","6,605.56","2,636.11","1,552.78","6,994.45","11,288.90",0.00,"2,938.89","6,383.34","6,741.67","5,238.89","7,775.01","12,983.34","7,452.78","1,152.78","19,663.90","7,705.56","2,083.34",786.11,883.33,"1,683.33","7,708.34","9,647.23","3,391.67","6,773.07","4,047.23","10,419.45",822.22,0.00,0.00,"5,963.89","362,215.02"," 	261,803.83 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/17,"4,133.34","5,930.56","2,219.45","20,186.13",300.00,"7,780.56","3,194.45","2,688.89","6,144.45",0.00,0.00,"3,080.56","5,600.00","11,508.34","11,711.12","18,911.13","13,702.79","1,411.11",0.00,"20,619.46","38,127.81","46,355.59","8,038.90","2,613.89","1,463.89","7,811.12","13,186.12",0.00,"2,744.45","9,555.56","9,063.90","5,638.89","10,202.79","13,541.68","9,383.34","1,147.22","20,388.91","11,538.90","2,911.11",666.67,944.45,"1,672.22","8,336.12","10,344.45","4,930.56","7,762.25","4,555.56","12,300.01","1,244.45",0.00,0.00,"6,100.00","411,693.13"," 	303,845.82 ", 	0.74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/17,"4,769.45","6,166.67","2,266.67","20,316.68",311.11,"7,877.78","3,258.34","2,816.67","6,458.34",0.00,0.00,"2,991.67","5,658.34","11,769.45","12,141.68","18,133.35","13,869.46","1,427.78",0.00,"20,700.02","38,002.81","46,561.15","7,513.89","2,597.22","1,544.45","7,916.67","12,902.79",0.00,"3,088.89","9,941.67","8,755.56","5,638.89","10,252.79","13,583.34","9,608.34","1,158.33","20,375.02","12,005.57","3,036.11",919.45,986.11,"1,722.22","8,527.78","10,386.12","5,061.12","7,954.04","4,533.34","12,341.68","1,341.67",0.00,0.00,"6,097.23","415,287.70"," 	306,934.84 ", 	0.74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/17,"4,647.23","6,033.34","2,222.22","20,147.24",313.89,"7,955.56","3,258.34","2,813.89","6,294.45",0.00,0.00,"2,947.22","5,788.89","11,772.23","11,980.57","18,322.24","13,580.57","1,408.33",0.00,"20,572.24","38,188.92","46,622.26","7,827.78","2,625.00","1,525.00","7,775.01","12,419.45",0.00,"3,533.34","9,886.12","8,861.12","5,652.78","9,486.12","13,725.01","9,747.23","1,144.45","20,625.02","11,936.12","2,911.11","1,108.33","1,013.89","1,716.67","8,408.34","10,427.79","4,622.23","7,792.10","4,469.45","12,188.90","1,236.11",0.00,0.00,"5,988.89","413,522.98"," 	304,606.23 ", 	0.74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/17,"4,280.56","5,541.67","2,122.22","20,494.46",294.44,"7,736.12","3,200.00","2,841.67","5,411.12",0.00,0.00,"3,000.00","5,133.34","11,055.56","12,400.01","17,522.24","12,833.34","1,405.56",0.00,"20,597.24","38,255.59","47,566.70","7,838.90","2,655.56","1,500.00","7,816.67","13,672.23",0.00,"3,419.45","8,277.78","8,916.67","5,616.67","7,405.56","13,786.12","9,463.90","1,138.89","21,830.57","9,997.23","2,552.78",766.67,958.33,"1,680.56","8,497.23","10,763.90","4,055.56","7,135.52","3,675.00","12,105.57","1,305.56",0.00,0.00,"5,927.78","404,452.50"," 	294,613.53 ", 	0.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/17,"4,186.11","5,194.45","2,111.11","20,058.35",272.22,"7,752.78","3,041.67","2,566.67","5,411.12",0.00,0.00,"3,072.22","5,069.45","10,422.23","11,938.90","17,136.12","12,166.68","1,405.56",0.00,"20,388.91","37,880.59","46,969.48","7,483.34","2,683.34","1,516.67","7,602.78","13,716.68",0.00,"3,227.78","7,886.12","8,883.34","5,588.89","7,375.01","13,794.46","9,500.01","1,138.89","22,736.13","9,522.23","2,463.89",694.45,958.33,"1,686.11","8,319.45","10,769.45","4,091.67","6,633.88","3,416.67","12,025.01","1,233.33",0.00,0.00,"5,894.45","397,886.97"," 	289,420.22 ", 	0.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/17,"3,633.34","4,897.23","2,102.78","18,661.13",163.89,"7,513.89","2,855.56","1,875.00","4,672.23",0.00,0.00,"3,180.56","4,741.67","8,452.78","11,036.12","13,558.34","11,169.45","1,397.22",0.00,"19,347.24","35,030.58","42,566.70","6,030.56","2,641.67","1,505.56","7,230.56","12,575.01",0.00,"2,916.67","6,383.34","7,622.23","5,280.56","6,919.45","13,180.57","7,850.01","1,136.11","22,880.57","7,705.56","1,719.45",697.22,905.56,"1,700.00","7,883.34","9,922.23","3,036.11","5,235.09","2,969.45","10,877.79",880.56,0.00,0.00,"5,758.34","360,299.27"," 	260,438.07 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/17,"3,608.34","4,791.67","2,141.67","18,208.35",172.22,"7,488.89","2,888.89","1,894.45","4,119.45",0.00,0.00,"3,297.22","4,752.78","8,058.34","10,994.45","12,911.12","11,133.34","1,433.33",0.00,"19,416.68","34,775.03","42,363.92","5,750.00","2,575.00","1,525.00","7,008.34","11,786.12",0.00,"2,833.34","5,955.56","6,800.01","5,208.34","6,908.34","13,091.68","7,458.34","1,163.89","23,333.35","7,191.67","1,911.11",463.89,841.67,"1,711.11","7,855.56","9,747.23","2,891.67","5,802.15","2,416.67","10,486.12",844.45,0.00,0.00,"5,994.45","354,005.20"," 	254,616.24 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/17,"4,222.23","4,963.89","2,138.89","19,658.35",286.11,"7,911.12","2,891.67","2,658.34","5,472.23",0.00,0.00,"3,208.34","5,294.45","10,458.34","12,250.01","16,222.24","12,241.68","1,402.78",0.00,"20,797.24","37,847.25","46,355.59","7,238.89","2,594.45","1,516.67","7,780.56","13,922.23",0.00,"3,122.22","7,950.01","8,494.45","5,722.23","7,527.78","13,780.57","9,369.45","1,138.89","21,105.57","9,600.01","2,455.56",702.78,919.45,"1,669.45","8,455.56","10,533.34","3,991.67","6,793.58","3,316.67","12,072.23","1,222.22",0.00,0.00,"6,058.34","395,335.56"," 	287,213.25 ", 	0.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/17,"4,161.11","5,019.45","2,172.22","19,580.57",286.11,"7,958.34","2,761.11","2,811.11","5,630.56",0.00,0.00,"3,172.22","5,311.12","10,433.34","12,655.57","15,977.79","12,122.23","1,383.33",0.00,"20,322.24","38,050.03","46,527.82","7,241.67","2,583.34","1,522.22","7,661.12","13,647.23",0.00,"3,094.45","7,858.34","8,694.45","5,705.56","7,469.45","13,869.46","9,286.12","1,122.22","21,783.35","9,488.90","2,475.00",616.67,877.78,"1,661.11","8,644.45","10,577.79","3,983.34","6,385.53","3,330.56","11,933.34","1,241.67",0.00,0.00,"5,897.23","394,988.62"," 	286,994.09 ", 	0.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/17,"4,216.67","5,011.12","2,222.22","19,372.24",305.56,"7,872.23","2,741.67","2,805.56","5,630.56",0.00,0.00,"3,188.89","5,077.78","10,277.79","12,313.90","16,330.57","12,044.45","1,352.78",0.00,"20,369.46","38,486.14","47,058.37","7,325.01","2,550.00","1,480.56","7,383.34","13,719.46",0.00,"3,150.00","7,502.78","8,766.67","5,625.00","7,377.78","14,161.12","9,338.90","1,097.22","22,825.02","9,061.12","2,411.11",658.33,877.78,"1,588.89","8,861.12","10,747.23","4,013.89","6,207.31","3,302.78","12,038.90","1,277.78",0.00,0.00,"5,916.67","395,943.73"," 	286,879.75 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/17,"4,200.00","4,911.12","2,230.56","19,316.68",297.22,"7,933.34","2,697.22","2,877.78","5,633.34",0.00,0.00,"3,169.45","5,111.12","10,458.34","12,269.45","16,336.12","12,066.68","1,322.22",0.00,"20,613.91","38,686.14","47,230.59","7,105.56","2,647.22","1,486.11","7,388.89","13,655.57",0.00,"3,169.45","7,450.01","8,775.01","5,613.89","7,291.67","14,038.90","9,177.79","1,072.22","22,105.57","8,994.45","2,358.34",538.89,866.67,"1,655.56","8,827.78","10,788.90","4,002.78","6,499.68","3,225.00","12,133.34","1,136.11",0.00,0.00,"5,955.56","395,322.22"," 	285,622.13 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/17,"4,047.23","4,716.67","2,163.89","19,155.57",258.33,"7,900.01","2,630.56","2,672.22","5,538.89",0.00,0.00,"3,105.56","4,950.00","10,330.56","11,836.12","16,050.01","11,880.57","1,325.00",0.00,"20,580.57","38,333.36","46,686.15","6,861.12","2,686.11","1,466.67","7,222.23","13,061.12",0.00,"3,052.78","7,272.23","8,777.78","5,569.45","7,394.45","13,236.12","9,169.45","1,075.00","22,713.91","8,783.34","2,322.22",625.00,883.33,"1,630.56","8,441.67","10,538.90","3,813.89","6,478.44","3,094.45","11,702.79","1,133.33",0.00,0.00,"5,661.12","388,828.75"," 	280,175.88 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/17,"3,558.34","4,652.78","2,072.22","18,427.79",158.33,"7,541.67","2,522.22","2,044.45","4,761.11",0.00,0.00,"3,122.22","4,377.78","8,822.23","10,688.90","12,386.12","11,136.12","1,294.45",0.00,"19,197.24","35,380.58","43,097.26","5,641.67","2,688.89","1,325.00","6,702.78","11,775.01",0.00,"2,883.34","6,172.23","6,436.12","5,163.89","6,919.45","4,616.67","7,830.56","1,052.78","22,336.13","7,450.01","1,830.56",455.56,813.89,"1,558.33","7,800.01","10,044.45","3,002.78","5,091.61",919.45,"10,055.56",802.78,0.00,0.00,"5,452.78","342,064.11"," 	241,505.69 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/17,"3,541.67","4,580.56","2,055.56","18,355.57",169.44,"7,561.12","2,488.89","1,944.45","4,358.34",0.00,0.00,"3,166.67","4,350.00","8,466.67","10,313.90","12,191.68","11,005.56","1,269.45",0.00,"19,294.46","35,233.36","43,211.15","5,638.89","2,613.89","1,325.00","6,313.89","10,850.01",0.00,"2,805.56","5,952.78","5,916.67","5,052.78","6,902.78","11,319.45","7,472.23","1,027.78","20,033.35","7,191.67","1,997.22",444.44,786.11,"1,566.67","7,711.12","9,969.45","2,755.56","5,646.63","2,850.00","9,530.56",733.33,0.00,0.00,"5,216.67","343,183.01"," 	242,638.49 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/17,"3,644.45","4,658.34","1,994.45","18,538.90",158.33,"7,544.45","2,575.00","2,027.78","4,775.00",0.00,0.00,"3,097.22","4,872.23","9,508.34","10,391.67","14,283.34","11,205.56","1,272.22",0.00,"19,597.24","35,630.58","43,388.92","6,044.45","2,613.89","1,338.89","6,397.23","9,697.23",0.00,"2,863.89","7,108.34","6,166.67","5,125.00","6,941.67","11,897.23","7,525.01","1,036.11","18,738.90","8,580.56","2,125.00",447.22,802.78,"1,494.45","7,747.23","10,016.67","3,336.11","5,692.83","2,472.22","10,072.23",869.45,0.00,0.00,"5,119.45","351,434.77"," 	249,954.14 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/17,"4,097.23","4,844.45","2,022.22","19,755.57",286.11,"7,913.90","2,580.56","2,655.56","5,222.23",0.00,0.00,"3,038.89","5,202.78","10,388.90","11,194.45","15,647.23","11,969.45","1,275.00",0.00,"20,922.24","38,063.92","47,808.37","6,705.56","2,644.45","1,358.33","7,363.89","13,511.12",0.00,"3,069.45","7,775.01","7,886.12","5,669.45","7,413.89","12,191.68","9,008.34","1,033.33","20,500.02","9,391.67","2,400.00",658.33,"1,013.89","1,505.56","8,061.12","10,794.45","3,655.56","6,282.52","2,722.22","11,261.12","1,036.11",0.00,0.00,"5,275.00","385,077.27"," 	275,213.30 ", 	0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/17,"4,127.78","4,830.56","1,977.78","19,275.02",286.11,"7,944.45","2,530.56","2,805.56","5,288.89",0.00,0.00,"3,055.56","5,294.45","10,511.12","11,211.12","15,869.46","12,083.34","1,275.00",0.00,"20,991.68","37,977.81","48,116.71","6,861.12","2,675.00","1,308.33","7,138.89","13,480.57",0.00,"3,169.45","7,816.67","8,872.23","5,708.34","7,513.89","13,847.23","9,033.34","1,033.33","19,430.57","9,436.12","2,452.78","1,222.22",994.45,"1,491.67","8,116.67","10,741.68","3,575.00","6,351.55","2,836.11","11,361.12","1,055.56",0.00,0.00,"5,347.23","388,324.08"," 	278,068.44 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/17,"4,094.45","4,897.23","1,927.78","19,136.13",286.11,"7,900.01","2,541.67","2,802.78","5,238.89",0.00,0.00,"3,047.22","5,494.45","10,508.34","11,133.34","16,480.57","12,072.23","1,280.56",0.00,"21,052.79","38,052.81","47,741.70","6,791.67","2,675.00","1,308.33","7,205.56","13,119.45",0.00,"3,261.11","7,663.90","8,269.45","5,713.89","7,533.34","13,647.23","9,188.90","1,038.89","23,047.24","9,255.56","2,436.11","1,177.78","1,005.56","1,519.45","8,125.01","10,919.45","3,597.23","6,308.01","2,863.89","11,861.12",997.22,0.00,0.00,"5,422.23","391,641.66"," 	281,533.23 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/17,"4,036.11","4,750.00","1,961.11","18,966.68",225.00,"7,744.45","2,675.00","2,613.89","5,247.23",0.00,0.00,"3,044.45","5,347.23","10,372.23","11,608.34","16,138.90","11,930.57","1,294.45",0.00,"20,991.68","37,850.03","46,052.81","6,666.67","2,783.34","1,313.89","7,236.12","13,333.34",0.00,"3,288.89","7,361.12","8,877.78","5,691.67","7,502.78","13,597.23","9,144.45","1,052.78","25,611.13","8,886.12","2,511.11","1,038.89",955.56,"1,505.56","8,250.01","10,669.45","3,711.11","6,218.68","2,886.11","11,513.90","1,022.22",0.00,0.00,"5,350.00","390,830.09"," 	282,646.67 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/17,"3,086.11","4,541.67","2,016.67","17,658.35",177.78,"7,500.01","2,688.89","1,975.00","4,616.67",0.00,0.00,"3,105.56","4,691.67","8,838.90","10,625.01","12,127.79","11,280.56","1,302.78",0.00,"19,616.68","35,725.03","42,683.37","6,022.23","2,661.11","1,369.45","7,058.34","10,588.90",0.00,"3,066.67","5,630.56","7,347.23","5,150.00","6,961.12","13,158.34","7,958.34","1,058.33","26,452.80","6,800.01","1,841.67",966.67,822.22,"1,547.22","7,916.67","9,763.90","3,080.56","5,128.21","2,291.67","10,472.23",730.56,0.00,0.00,"5,316.67","355,420.16"," 	254,328.41 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/17,"3,086.11","4,513.89","2,083.34","17,494.46",172.22,"7,452.78","2,783.34","1,911.11","4,144.45",0.00,0.00,"3,216.67","4,838.89","8,694.45","10,500.01","12,002.79","11,319.45","1,358.33",0.00,"19,366.68","35,466.70","41,816.70","5,963.89","2,694.45","1,438.89","6,877.78","10,955.56",0.00,"2,997.22","5,652.78","7,175.01","5,105.56","6,997.23","13,155.57","7,677.78","1,100.00","24,666.69","6,825.01","2,008.33","1,116.67",838.89,"1,625.00","7,925.01","9,650.01","2,838.89","5,764.58","2,430.56","10,250.01",733.33,0.00,0.00,"5,661.12","352,348.19"," 	252,700.89 ", 	0.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
